SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Calidris alpina;1;52.5840863;14.7638596;27.03.2004;województwo lubuskie;2004;13
Calidris alpina;3;52.9246352;23.8150978;13.05.2004;województwo podlaskie;2004;20
Calidris alpina;10;53.3595053;22.465127;09.05.2004;województwo podlaskie;2004;19
Calidris alpina;4;53.3163646;22.4655175;15.05.2004;województwo podlaskie;2004;20
Calidris alpina;10;54.0097863;14.6912527;25.07.2004;województwo zachodniopomorskie;2004;30
Calidris alpina;36;53.9247239;14.278627;21.07.2004;województwo zachodniopomorskie;2004;30
Calidris alpina;1;52.273997;17.155775;31.08.2004;województwo wielkopolskie;2004;36
Calidris alpina;8;52.178166;16.848224;19.09.2004;województwo wielkopolskie;2004;38
Calidris alpina;190;51.5623238;15.7832692;31.10.2004;województwo dolnośląskie;2004;44
Calidris alpina;5;51.4357511;22.4281472;24.10.2004;województwo lubelskie;2004;43
Calidris alpina;20;50.0159704;19.4024121;10.10.2004;województwo małopolskie;2004;41
Calidris alpina;-100;54.6931371;18.692474;14.10.2004;województwo pomorskie;2004;42
Calidris alpina;-100;54.6931371;18.692474;10.10.2004;województwo pomorskie;2004;41
Calidris alpina;-100;54.6682549;18.4660499;15.10.2004;województwo pomorskie;2004;42
Calidris alpina;10;50.3467501;20.7334912;23.10.2004;województwo świętokrzyskie;2004;43
Calidris alpina;-100;49.7185159;19.197267;13.10.2004;województwo śląskie;2004;42
Calidris alpina;3;52.5918647;17.2802067;29.10.2004;województwo wielkopolskie;2004;44
Calidris alpina;1;53.925845;14.2838777;31.01.2005;województwo zachodniopomorskie;2005;5
Calidris alpina;8;52.5840863;14.7638596;23.04.2005;województwo lubuskie;2005;16
Calidris alpina;7;49.9766543;19.4193146;17.04.2005;województwo małopolskie;2005;15
Calidris alpina;7;50.0159704;19.4024121;17.04.2005;województwo małopolskie;2005;15
Calidris alpina;13;50.0159704;19.4024121;29.04.2005;województwo małopolskie;2005;17
Calidris alpina;4;52.464;22.546;13.05.2005;województwo mazowieckie;2005;19
Calidris alpina;40;53.3875655;22.5732565;12.05.2005;województwo podlaskie;2005;19
Calidris alpina;2;53.4163678;15.2020445;15.05.2005;województwo zachodniopomorskie;2005;19
Calidris alpina;3;50.9560479;16.6175079;28.08.2005;województwo dolnośląskie;2005;34
Calidris alpina;1;49.9766543;19.4193146;18.08.2005;województwo małopolskie;2005;33
Calidris alpina;7;52.178166;16.848224;21.08.2005;województwo wielkopolskie;2005;33
Calidris alpina;1;52.178166;16.848224;11.09.2005;województwo wielkopolskie;2005;36
Calidris alpina;4;50.3467501;20.7334912;22.10.2005;województwo świętokrzyskie;2005;42
Calidris alpina;5;52.6008772;16.7517042;24.10.2005;województwo wielkopolskie;2005;43
Calidris alpina;2;54.6370433;18.5151908;16.11.2005;województwo pomorskie;2005;46
Calidris alpina;1;50.0047016;19.4818765;09.04.2006;województwo małopolskie;2006;14
Calidris alpina;10;50.0159704;19.4024121;30.04.2006;województwo małopolskie;2006;17
Calidris alpina;5;50.0047016;19.4818765;04.05.2006;województwo małopolskie;2006;18
Calidris alpina;6;50.3467501;20.7334912;20.05.2006;województwo świętokrzyskie;2006;20
Calidris alpina;100;54.3602495;18.9460784;18.07.2006;województwo pomorskie;2006;29
Calidris alpina;2;50.3467501;20.7334912;16.07.2006;województwo świętokrzyskie;2006;28
Calidris alpina;2;50.0047016;19.4818765;24.08.2006;województwo małopolskie;2006;34
Calidris alpina;1;50.0159704;19.4024121;26.08.2006;województwo małopolskie;2006;34
Calidris alpina;2;50.0047016;19.4818765;29.08.2006;województwo małopolskie;2006;35
Calidris alpina;2;50.0047016;19.4818765;29.08.2006;województwo małopolskie;2006;35
Calidris alpina;1;52.178166;16.848224;09.08.2006;województwo wielkopolskie;2006;32
Calidris alpina;1;53.925845;14.2838777;24.08.2006;województwo zachodniopomorskie;2006;34
Calidris alpina;4;53.925845;14.2838777;29.08.2006;województwo zachodniopomorskie;2006;35
Calidris alpina;14;53.8131108;14.3094255;07.08.2006;województwo zachodniopomorskie;2006;32
Calidris alpina;7;54.002867;14.6676458;31.08.2006;województwo zachodniopomorskie;2006;35
Calidris alpina;50;53.925845;14.2838777;24.08.2006;województwo zachodniopomorskie;2006;34
Calidris alpina;2;54.002867;14.6676458;26.08.2006;województwo zachodniopomorskie;2006;34
Calidris alpina;50;53.925845;14.2838777;29.08.2006;województwo zachodniopomorskie;2006;35
Calidris alpina;6;53.925845;14.2838777;07.08.2006;województwo zachodniopomorskie;2006;32
Calidris alpina;1;53.827711;14.6613247;29.08.2006;województwo zachodniopomorskie;2006;35
Calidris alpina;8;51.7577666;18.6767203;17.09.2006;województwo łódzkie;2006;37
Calidris alpina;20;50.3467501;20.7334912;17.09.2006;województwo świętokrzyskie;2006;37
Calidris alpina;21;54.0007669;14.6377474;02.09.2006;województwo zachodniopomorskie;2006;35
Calidris alpina;2;53.4163678;15.2020445;23.09.2006;województwo zachodniopomorskie;2006;38
Calidris alpina;1;53.9320679;14.4459558;10.09.2006;województwo zachodniopomorskie;2006;36
Calidris alpina;8;52.044222;19.847819;21.10.2006;województwo łódzkie;2006;42
Calidris alpina;-100;50.0159704;19.4024121;22.10.2006;województwo małopolskie;2006;42
Calidris alpina;20;50.0159704;19.4024121;15.10.2006;województwo małopolskie;2006;41
Calidris alpina;20;50.3467501;20.7334912;01.10.2006;województwo świętokrzyskie;2006;39
Calidris alpina;30;53.8131108;14.3094255;01.10.2006;województwo zachodniopomorskie;2006;39
Calidris alpina;13;51.5623238;15.7832692;20.11.2006;województwo dolnośląskie;2006;47
Calidris alpina;7;52.1108158;16.9213943;18.11.2006;województwo wielkopolskie;2006;46
Calidris alpina;3;50.0159704;19.4024121;21.01.2007;województwo małopolskie;2007;3
Calidris alpina;4;54.3602495;18.9460784;24.02.2007;województwo pomorskie;2007;8
Calidris alpina;1;50.032876;19.344023;21.04.2007;województwo małopolskie;2007;16
Calidris alpina;1;50.0159704;19.4024121;17.04.2007;województwo małopolskie;2007;16
Calidris alpina;17;50.0159704;19.4024121;07.04.2007;województwo małopolskie;2007;14
Calidris alpina;30;49.9599325;19.426586;18.04.2007;województwo małopolskie;2007;16
Calidris alpina;5;49.9599325;19.426586;07.05.2007;województwo małopolskie;2007;19
Calidris alpina;4;53.3595053;22.465127;10.05.2007;województwo podlaskie;2007;19
Calidris alpina;-100;53.5880216;22.7804947;13.05.2007;województwo podlaskie;2007;19
Calidris alpina;2;53.3163646;22.4655175;14.05.2007;województwo podlaskie;2007;20
Calidris alpina;-100;53.5880216;22.7804947;13.05.2007;województwo podlaskie;2007;19
Calidris alpina;5;53.3875655;22.5732565;11.05.2007;województwo podlaskie;2007;19
Calidris alpina;2;53.8602918;14.3209746;08.06.2007;województwo zachodniopomorskie;2007;23
Calidris alpina;1;52.5871779;16.9551721;26.07.2007;województwo wielkopolskie;2007;30
Calidris alpina;10;52.6297644;15.8797863;16.07.2007;województwo wielkopolskie;2007;29
Calidris alpina;3;54.002867;14.6676458;12.08.2007;województwo zachodniopomorskie;2007;32
Calidris alpina;-100;53.8131108;14.3094255;25.08.2007;województwo zachodniopomorskie;2007;34
Calidris alpina;5;53.8602918;14.3209746;14.08.2007;województwo zachodniopomorskie;2007;33
Calidris alpina;10;53.925845;14.2838777;25.08.2007;województwo zachodniopomorskie;2007;34
Calidris alpina;2;54.4620444;16.4095874;13.08.2007;województwo zachodniopomorskie;2007;33
Calidris alpina;11;53.925845;14.2838777;14.08.2007;województwo zachodniopomorskie;2007;33
Calidris alpina;11;50.9560479;16.6175079;08.09.2007;województwo dolnośląskie;2007;36
Calidris alpina;17;51.1811589;16.9612813;08.09.2007;województwo dolnośląskie;2007;36
Calidris alpina;30;52.5840863;14.7638596;23.09.2007;województwo lubuskie;2007;38
Calidris alpina;50;51.7420542;18.6532671;12.09.2007;województwo łódzkie;2007;37
Calidris alpina;40;50.0047016;19.4818765;08.09.2007;województwo małopolskie;2007;36
Calidris alpina;2;49.4589598;20.2327393;30.09.2007;województwo małopolskie;2007;39
Calidris alpina;1;49.9693148;19.7638464;23.09.2007;województwo małopolskie;2007;38
Calidris alpina;14;54.3734104;18.7412421;02.09.2007;województwo pomorskie;2007;35
Calidris alpina;3;54.3686838;18.7843963;03.09.2007;województwo pomorskie;2007;36
Calidris alpina;20;54.3602495;18.9460784;13.09.2007;województwo pomorskie;2007;37
Calidris alpina;-100;54.3602495;18.9460784;27.09.2007;województwo pomorskie;2007;39
Calidris alpina;14;52.6008772;16.7517042;30.09.2007;województwo wielkopolskie;2007;39
Calidris alpina;2;52.6008772;16.7517042;30.09.2007;województwo wielkopolskie;2007;39
Calidris alpina;40;51.4723892;17.0239143;13.10.2007;województwo dolnośląskie;2007;41
