SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;-100;51.4334641;17.9612732;07.05.1989;województwo wielkopolskie;1989;18
Motacilla alba;-100;52.5873933;21.1271274;23.03.1990;województwo mazowieckie;1990;12
Motacilla alba;1;53.4161302;14.5151853;10.07.1990;województwo zachodniopomorskie;1990;28
Motacilla alba;-100;53.7556128;20.2095222;30.03.1991;województwo warmińsko-mazurskie;1991;13
Motacilla alba;-100;52.271939;20.6732655;20.05.1991;województwo mazowieckie;1991;21
Motacilla alba;1;52.7008038;23.8633215;28.05.1991;województwo podlaskie;1991;22
Motacilla alba;2;52.711888;23.818649;26.05.1991;województwo podlaskie;1991;21
Motacilla alba;2;52.7008038;23.8633215;27.05.1991;województwo podlaskie;1991;22
Motacilla alba;1;52.7008038;23.8633215;27.05.1991;województwo podlaskie;1991;22
Motacilla alba;2;52.728;23.8808;28.05.1991;województwo podlaskie;1991;22
Motacilla alba;1;52.684685;23.7867898;29.05.1992;województwo podlaskie;1992;22
Motacilla alba;1;51.1904302;22.7658738;11.04.1993;województwo lubelskie;1993;14
Motacilla alba;-100;54.3399609;18.9147789;14.04.1993;województwo pomorskie;1993;15
Motacilla alba;20;53.558253;22.6322906;28.05.1993;województwo podlaskie;1993;21
Motacilla alba;-100;53.2348604;22.4966613;08.05.1993;województwo podlaskie;1993;18
Motacilla alba;1;54.487903;18.563423;16.05.1993;województwo pomorskie;1993;19
Motacilla alba;-100;53.9959468;20.8761228;04.05.1993;województwo warmińsko-mazurskie;1993;18
Motacilla alba;4;52.6863207;23.8908434;21.06.1993;województwo podlaskie;1993;25
Motacilla alba;1;54.5564816;18.5121547;28.06.1993;województwo pomorskie;1993;26
Motacilla alba;1;54.5564816;18.5121547;05.06.1993;województwo pomorskie;1993;22
Motacilla alba;2;54.6370433;18.5151908;13.06.1993;województwo pomorskie;1993;23
Motacilla alba;1;54.5564816;18.5121547;06.06.1993;województwo pomorskie;1993;22
Motacilla alba;-100;53.2836461;19.4777087;25.07.1993;województwo kujawsko-pomorskie;1993;29
Motacilla alba;-100;53.2836461;19.4777087;25.07.1993;województwo kujawsko-pomorskie;1993;29
Motacilla alba;1;51.0837531;21.9017477;12.07.1993;województwo lubelskie;1993;28
Motacilla alba;1;51.0837531;21.9017477;11.07.1993;województwo lubelskie;1993;27
Motacilla alba;2;50.0541768;19.9316293;20.07.1993;województwo małopolskie;1993;29
Motacilla alba;2;50.0541768;19.9316293;20.07.1993;województwo małopolskie;1993;29
Motacilla alba;-100;50.0541768;19.9316293;20.07.1993;województwo małopolskie;1993;29
Motacilla alba;-100;50.0541768;19.9316293;20.07.1993;województwo małopolskie;1993;29
Motacilla alba;2;54.4082412;18.6715651;28.07.1993;województwo pomorskie;1993;30
Motacilla alba;1;54.5564816;18.5121547;12.07.1993;województwo pomorskie;1993;28
Motacilla alba;-100;54.5949805;18.8128121;30.07.1993;województwo pomorskie;1993;30
Motacilla alba;-100;54.5949805;18.8128121;30.07.1993;województwo pomorskie;1993;30
Motacilla alba;2;54.4082412;18.6715651;28.07.1993;województwo pomorskie;1993;30
Motacilla alba;1;54.5564816;18.5121547;06.07.1993;województwo pomorskie;1993;27
Motacilla alba;-100;54.5160686;18.5514989;05.07.1993;województwo pomorskie;1993;27
Motacilla alba;1;54.5564816;18.5121547;07.07.1993;województwo pomorskie;1993;27
Motacilla alba;-100;54.7733428;17.627821;02.08.1993;województwo pomorskie;1993;31
Motacilla alba;-100;54.7299732;17.4730682;03.08.1993;województwo pomorskie;1993;31
Motacilla alba;2;54.3128639;17.7816893;03.08.1993;województwo pomorskie;1993;31
Motacilla alba;1;54.3128639;17.7816893;13.08.1993;województwo pomorskie;1993;32
Motacilla alba;-100;54.2971462;17.7756811;07.08.1993;województwo pomorskie;1993;31
Motacilla alba;-100;54.7733428;17.627821;02.08.1993;województwo pomorskie;1993;31
Motacilla alba;-100;54.7299732;17.4730682;03.08.1993;województwo pomorskie;1993;31
Motacilla alba;1;54.3128639;17.7816893;08.08.1993;województwo pomorskie;1993;31
Motacilla alba;-100;54.3128639;17.7816893;12.08.1993;województwo pomorskie;1993;32
Motacilla alba;-100;54.3128639;17.7816893;02.08.1993;województwo pomorskie;1993;31
Motacilla alba;5;54.02625;14.7508333;05.08.1993;województwo zachodniopomorskie;1993;31
Motacilla alba;5;54.02625;14.7508333;05.08.1993;województwo zachodniopomorskie;1993;31
Motacilla alba;25;52.7196595;23.8445718;12.09.1993;województwo podlaskie;1993;36
Motacilla alba;-100;54.5757683;18.5397922;25.09.1993;województwo pomorskie;1993;38
Motacilla alba;1;54.5564816;18.5121547;02.09.1993;województwo pomorskie;1993;35
Motacilla alba;3;54.5757683;18.5397922;11.09.1993;województwo pomorskie;1993;36
Motacilla alba;-100;54.5564816;18.5121547;18.09.1993;województwo pomorskie;1993;37
Motacilla alba;-100;52.1110119;16.1075098;06.09.1993;województwo wielkopolskie;1993;36
Motacilla alba;1;54.5851514;18.5411393;10.10.1993;województwo pomorskie;1993;40
Motacilla alba;4;51.179571;22.52971;08.04.1994;województwo lubelskie;1994;14
Motacilla alba;-100;51.1424572;23.4731827;27.05.1994;województwo lubelskie;1994;21
Motacilla alba;2;50.1695633;19.5423233;04.05.1994;województwo małopolskie;1994;18
Motacilla alba;-100;53.5880216;22.7804947;31.05.1994;województwo podlaskie;1994;22
Motacilla alba;-100;53.5880216;22.7804947;31.05.1994;województwo podlaskie;1994;22
Motacilla alba;-100;52.7707855;23.8556099;29.05.1994;województwo podlaskie;1994;21
Motacilla alba;-100;52.7707855;23.8556099;29.05.1994;województwo podlaskie;1994;21
Motacilla alba;-100;53.3751365;22.5137329;18.06.1994;województwo podlaskie;1994;24
