SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Grus grus;40;51.2137856;22.6428956;10.10.1995;województwo lubelskie;1995;41
Grus grus;15;50.5201393;21.1848807;21.10.1995;województwo świętokrzyskie;1995;42
Grus grus;60;52.5630472;14.8056221;28.04.1996;województwo lubuskie;1996;17
Grus grus;42;51.168219;22.7326171;05.04.1996;województwo lubelskie;1996;14
Grus grus;2;52.4774483;19.8486042;03.05.1996;województwo mazowieckie;1996;18
Grus grus;13;53.3875655;22.5732565;03.05.1996;województwo podlaskie;1996;18
Grus grus;4;53.5880216;22.7804947;19.05.1996;województwo podlaskie;1996;20
Grus grus;4;53.3875655;22.5732565;02.05.1996;województwo podlaskie;1996;18
Grus grus;4;52.9246352;23.8150978;02.05.1996;województwo podlaskie;1996;18
Grus grus;2;51.1691401;22.7320908;01.05.1997;województwo lubelskie;1997;18
Grus grus;52;51.1691401;22.7320908;10.05.1997;województwo lubelskie;1997;19
Grus grus;2;53.5880216;22.7804947;29.05.1997;województwo podlaskie;1997;22
Grus grus;5;53.5886986;22.8941206;30.05.1997;województwo podlaskie;1997;22
Grus grus;6;53.6313926;22.9180385;27.05.1997;województwo podlaskie;1997;22
Grus grus;2;52.9345689;23.8265991;26.05.1997;województwo podlaskie;1997;22
Grus grus;11;51.349859;23.323505;20.06.1997;województwo lubelskie;1997;25
Grus grus;-100;52.2426827;20.9525143;14.06.1997;województwo mazowieckie;1997;24
Grus grus;20;51.2358852;22.4807739;16.03.1998;województwo lubelskie;1998;12
Grus grus;50;51.1418984;22.6545534;04.04.1998;województwo lubelskie;1998;14
Grus grus;2;53.4946073;22.7291787;30.04.1998;województwo podlaskie;1998;18
Grus grus;1;51.4802577;16.9524564;17.05.1998;województwo dolnośląskie;1998;20
Grus grus;1;53.3706905;22.5586028;01.05.1998;województwo podlaskie;1998;18
Grus grus;1;53.4666;22.6613;17.05.1998;województwo podlaskie;1998;20
Grus grus;2;53.2754038;22.4573301;02.05.1998;województwo podlaskie;1998;18
Grus grus;1;53.4666;22.6613;08.05.1998;województwo podlaskie;1998;19
Grus grus;3;53.4946073;22.7291787;02.05.1998;województwo podlaskie;1998;18
Grus grus;6;53.5669758;22.6639848;01.05.1998;województwo podlaskie;1998;18
Grus grus;2;53.6324771;22.7733685;01.05.1998;województwo podlaskie;1998;18
Grus grus;4;52.5920472;14.789443;26.07.1998;województwo lubuskie;1998;30
Grus grus;4;52.5920472;14.789443;26.07.1998;województwo lubuskie;1998;30
Grus grus;15;52.5920472;14.789443;01.07.1998;województwo lubuskie;1998;27
Grus grus;2;52.2571256;20.3117466;25.07.1998;województwo mazowieckie;1998;30
Grus grus;2;52.2571256;20.3117466;25.07.1998;województwo mazowieckie;1998;30
Grus grus;2;53.4946073;22.7291787;18.07.1998;województwo podlaskie;1998;29
Grus grus;2;53.4946073;22.7291787;18.07.1998;województwo podlaskie;1998;29
Grus grus;1;53.0767431;22.8202257;21.07.1998;województwo podlaskie;1998;30
Grus grus;1;53.0767431;22.8202257;21.07.1998;województwo podlaskie;1998;30
Grus grus;4;53.801107;21.636318;17.07.1998;województwo warmińsko-mazurskie;1998;29
Grus grus;4;54.040643;21.7620707;15.07.1998;województwo warmińsko-mazurskie;1998;29
Grus grus;4;53.801107;21.636318;17.07.1998;województwo warmińsko-mazurskie;1998;29
Grus grus;4;54.040643;21.7620707;15.07.1998;województwo warmińsko-mazurskie;1998;29
Grus grus;36;52.6008772;16.7517042;07.11.1998;województwo wielkopolskie;1998;45
Grus grus;2;51.1705565;23.028403;18.04.1999;województwo lubelskie;1999;15
Grus grus;2;51.4897465;17.0371682;04.05.1999;województwo dolnośląskie;1999;18
Grus grus;2;51.5091147;16.8176031;08.07.1999;województwo dolnośląskie;1999;27
Grus grus;2;54.2836671;21.506424;30.07.1999;województwo warmińsko-mazurskie;1999;30
Grus grus;3;54.138229;21.67285;02.08.1999;województwo warmińsko-mazurskie;1999;31
Grus grus;12;54.0798284;21.5812346;02.08.1999;województwo warmińsko-mazurskie;1999;31
Grus grus;76;51.5134432;16.9934893;26.09.1999;województwo dolnośląskie;1999;38
Grus grus;2;54.4631489;16.4107879;07.09.1999;województwo zachodniopomorskie;1999;36
Grus grus;50;53.9109786;14.3638498;10.10.1999;województwo zachodniopomorskie;1999;40
Grus grus;2;52.6297457;16.6728146;27.02.2000;województwo wielkopolskie;2000;8
Grus grus;2;52.6379087;16.8356187;17.02.2000;województwo wielkopolskie;2000;7
Grus grus;14;53.3875655;22.5732565;23.05.2000;województwo podlaskie;2000;21
Grus grus;2;53.3488958;22.5846156;26.05.2000;województwo podlaskie;2000;21
Grus grus;10;53.3706905;22.5586028;17.05.2000;województwo podlaskie;2000;20
Grus grus;8;53.3488958;22.5846156;25.05.2000;województwo podlaskie;2000;21
Grus grus;3;52.9246352;23.8150978;19.05.2000;województwo podlaskie;2000;20
Grus grus;2;53.3706905;22.5586028;23.05.2000;województwo podlaskie;2000;21
Grus grus;1;52.6872052;23.5890198;19.05.2000;województwo podlaskie;2000;20
Grus grus;4;53.3070059;22.5611329;23.05.2000;województwo podlaskie;2000;21
Grus grus;6;53.3706905;22.5586028;25.05.2000;województwo podlaskie;2000;21
Grus grus;-100;53.3706905;22.5586028;25.05.2000;województwo podlaskie;2000;21
Grus grus;-100;53.6340535;22.8378296;26.05.2000;województwo podlaskie;2000;21
Grus grus;7;52.9246352;23.8150978;31.05.2000;województwo podlaskie;2000;22
Grus grus;1;52.9246352;23.8150978;16.05.2000;województwo podlaskie;2000;20
Grus grus;-100;52.9401557;23.7570763;26.05.2000;województwo podlaskie;2000;21
Grus grus;-100;53.3745438;22.5755835;25.05.2000;województwo podlaskie;2000;21
Grus grus;1;53.3706905;22.5586028;22.05.2000;województwo podlaskie;2000;21
Grus grus;13;53.2195377;22.4283797;25.05.2000;województwo podlaskie;2000;21
Grus grus;4;53.1741207;22.401309;23.05.2000;województwo podlaskie;2000;21
Grus grus;1;52.3254519;14.9682713;02.06.2000;województwo lubuskie;2000;22
Grus grus;6;53.3706905;22.5586028;10.06.2000;województwo podlaskie;2000;23
Grus grus;2;53.3706905;22.5586028;12.06.2000;województwo podlaskie;2000;24
Grus grus;3;53.2856239;22.6054282;11.06.2000;województwo podlaskie;2000;23
Grus grus;-100;54.6431729;18.459464;10.06.2000;województwo pomorskie;2000;23
Grus grus;2;53.3697794;22.5901866;28.07.2000;województwo podlaskie;2000;30
Grus grus;118;51.5383279;17.345438;04.08.2000;województwo dolnośląskie;2000;31
Grus grus;16;53.4946073;22.7291787;14.08.2000;województwo podlaskie;2000;33
Grus grus;46;53.3706905;22.5586028;15.08.2000;województwo podlaskie;2000;33
Grus grus;47;53.3706905;22.5586028;16.08.2000;województwo podlaskie;2000;33
Grus grus;-100;53.5880216;22.7804947;10.08.2000;województwo podlaskie;2000;32
Grus grus;3;53.1741207;22.401309;15.08.2000;województwo podlaskie;2000;33
Grus grus;2;52.6008772;16.7517042;29.08.2000;województwo wielkopolskie;2000;35
Grus grus;2;52.6008772;16.7517042;29.08.2000;województwo wielkopolskie;2000;35
Grus grus;70;52.5920472;14.789443;14.09.2000;województwo lubuskie;2000;37
Grus grus;400;51.168219;22.7326171;15.09.2000;województwo lubelskie;2000;37
Grus grus;30;53.801107;21.636318;22.10.2000;województwo warmińsko-mazurskie;2000;42
Grus grus;-100;54.4631489;16.4107879;19.10.2000;województwo zachodniopomorskie;2000;42
Grus grus;-100;54.4631489;16.4107879;16.10.2000;województwo zachodniopomorskie;2000;42
Grus grus;-100;54.4631489;16.4107879;21.10.2000;województwo zachodniopomorskie;2000;42
Grus grus;-100;54.4631489;16.4107879;15.10.2000;województwo zachodniopomorskie;2000;41
Grus grus;30;51.2455717;22.5119265;01.04.2001;województwo lubelskie;2001;13
Grus grus;1;53.647336;22.574142;28.04.2001;województwo podlaskie;2001;17
Grus grus;-100;52.9246352;23.8150978;30.04.2001;województwo podlaskie;2001;18
Grus grus;-100;52.9246352;23.8150978;29.04.2001;województwo podlaskie;2001;17
Grus grus;1;52.6008772;16.7517042;28.04.2001;województwo wielkopolskie;2001;17
Grus grus;-100;51.432;23.119;30.05.2001;województwo lubelskie;2001;22
Grus grus;3;51.6488091;23.2963371;15.05.2001;województwo lubelskie;2001;20
Grus grus;1;51.1550163;23.5185957;14.05.2001;województwo lubelskie;2001;20
Grus grus;13;53.1241654;21.6683006;19.05.2001;województwo mazowieckie;2001;20
Grus grus;12;53.5930818;22.8638167;22.05.2001;województwo podlaskie;2001;21
Grus grus;-100;53.3706905;22.5586028;28.05.2001;województwo podlaskie;2001;22
Grus grus;-100;52.9246352;23.8150978;01.05.2001;województwo podlaskie;2001;18
Grus grus;-100;53.1094601;23.2282734;30.05.2001;województwo podlaskie;2001;22
Grus grus;1;53.3706905;22.5586028;19.05.2001;województwo podlaskie;2001;20
Grus grus;3;52.9246352;23.8150978;17.05.2001;województwo podlaskie;2001;20
Grus grus;3;50.1757713;22.6076961;13.05.2001;województwo podkarpackie;2001;19
Grus grus;-100;53.377;22.583;03.06.2001;województwo podlaskie;2001;22
Grus grus;-100;54.5785732;17.569778;26.06.2001;województwo pomorskie;2001;26
Grus grus;-100;53.8211024;21.6037037;01.07.2001;województwo warmińsko-mazurskie;2001;26
Grus grus;11;52.0;20.0;12.09.2001;województwo łódzkie;2001;37
Grus grus;2;52.0;20.0;11.09.2001;województwo łódzkie;2001;37
Grus grus;-100;52.0;20.0;14.09.2001;województwo łódzkie;2001;37
Grus grus;3;52.6008772;16.7517042;28.10.2001;województwo wielkopolskie;2001;43
Grus grus;90;52.6431718;16.8154515;14.11.2001;województwo wielkopolskie;2001;46
Grus grus;2;51.0512252;23.9051497;23.03.2002;województwo lubelskie;2002;12
Grus grus;3;53.0767431;22.8202257;31.03.2002;województwo podlaskie;2002;13
Grus grus;2;53.4946073;22.7291787;30.03.2002;województwo podlaskie;2002;13
Grus grus;2;52.6068585;16.0456816;11.03.2002;województwo wielkopolskie;2002;11
Grus grus;2;52.6008772;16.7517042;29.03.2002;województwo wielkopolskie;2002;13
Grus grus;2;52.6379087;16.8356187;01.04.2002;województwo wielkopolskie;2002;14
Grus grus;1;51.1550163;23.5185957;13.05.2002;województwo lubelskie;2002;20
Grus grus;2;53.2995897;22.6041574;16.05.2002;województwo podlaskie;2002;20
Grus grus;2;53.3163646;22.4655175;16.05.2002;województwo podlaskie;2002;20
Grus grus;-100;53.3706905;22.5586028;26.05.2002;województwo podlaskie;2002;21
Grus grus;1;53.3706905;22.5586028;17.05.2002;województwo podlaskie;2002;20
Grus grus;1;53.2753619;22.4570833;16.05.2002;województwo podlaskie;2002;20
Grus grus;10;52.9246352;23.8150978;16.05.2002;województwo podlaskie;2002;20
Grus grus;-100;54.6326412;18.5112245;23.05.2002;województwo pomorskie;2002;21
Grus grus;180;53.4163678;15.2020445;10.05.2002;województwo zachodniopomorskie;2002;19
Grus grus;1;53.4946073;22.7291787;03.06.2002;województwo podlaskie;2002;23
Grus grus;1;53.4946073;22.7291787;03.06.2002;województwo podlaskie;2002;23
Grus grus;2;51.5623238;15.7832692;08.07.2002;województwo dolnośląskie;2002;28
Grus grus;2;51.4802577;16.9524564;11.08.2002;województwo dolnośląskie;2002;32
Grus grus;3;52.005858;16.6926262;24.08.2002;województwo wielkopolskie;2002;34
Grus grus;3;52.6008772;16.7517042;03.08.2002;województwo wielkopolskie;2002;31
Grus grus;30;52.9246352;23.8150978;22.09.2002;województwo podlaskie;2002;38
Grus grus;10;50.3467501;20.7334912;29.09.2002;województwo świętokrzyskie;2002;39
Grus grus;-100;49.9314406;18.9139686;16.09.2002;województwo śląskie;2002;38
Grus grus;26;49.9314406;18.9139686;25.09.2002;województwo śląskie;2002;39
Grus grus;104;49.9314406;18.9139686;28.09.2002;województwo śląskie;2002;39
Grus grus;150;52.6044553;16.8236337;04.09.2002;województwo wielkopolskie;2002;36
Grus grus;150;52.6044553;16.8236337;04.09.2002;województwo wielkopolskie;2002;36
Grus grus;2;51.4314308;23.1187534;26.04.2003;województwo lubelskie;2003;17
Grus grus;-100;52.727683;23.764329;19.04.2003;województwo podlaskie;2003;16
Grus grus;-100;54.0930793;15.0988869;22.04.2003;województwo zachodniopomorskie;2003;17
Grus grus;2;51.4784152;16.9834382;01.05.2003;województwo dolnośląskie;2003;18
Grus grus;15;51.6488091;23.2963371;13.05.2003;województwo lubelskie;2003;20
Grus grus;15;51.6488091;23.2963371;13.05.2003;województwo lubelskie;2003;20
Grus grus;2;51.1603061;23.6027402;25.05.2003;województwo lubelskie;2003;21
Grus grus;4;53.3070059;22.5611329;17.05.2003;województwo podlaskie;2003;20
Grus grus;1;53.2070952;22.7096683;17.05.2003;województwo podlaskie;2003;20
Grus grus;3;53.3163646;22.4655175;15.05.2003;województwo podlaskie;2003;20
Grus grus;2;53.4946073;22.7291787;15.05.2003;województwo podlaskie;2003;20
Grus grus;3;53.0767431;22.8202257;14.05.2003;województwo podlaskie;2003;20
Grus grus;4;53.1741207;22.401309;16.05.2003;województwo podlaskie;2003;20
Grus grus;1;53.5880216;22.7804947;02.05.2003;województwo podlaskie;2003;18
Grus grus;1;53.1094601;23.2282734;16.05.2003;województwo podlaskie;2003;20
Grus grus;16;53.2753619;22.4570833;17.05.2003;województwo podlaskie;2003;20
Grus grus;2;52.7196595;23.8445718;19.05.2003;województwo podlaskie;2003;21
Grus grus;1;53.5880216;22.7804947;02.05.2003;województwo podlaskie;2003;18
Grus grus;2;53.3595053;22.465127;16.05.2003;województwo podlaskie;2003;20
Grus grus;1;53.4862677;22.6266593;17.05.2003;województwo podlaskie;2003;20
Grus grus;2;53.43381;19.700815;24.05.2003;województwo warmińsko-mazurskie;2003;21
Grus grus;2;51.4726233;16.9654029;03.06.2003;województwo dolnośląskie;2003;23
Grus grus;12;53.4404333;22.5680122;01.08.2003;województwo podlaskie;2003;31
Grus grus;2;52.5430334;14.7606683;27.03.2004;województwo lubuskie;2004;13
Grus grus;15;52.8862467;14.1626067;13.03.2004;województwo zachodniopomorskie;2004;11
Grus grus;10;52.946391;22.6098756;21.04.2004;województwo podlaskie;2004;17
Grus grus;10;52.946391;22.6098756;21.04.2004;województwo podlaskie;2004;17
Grus grus;10;52.946391;22.6098756;21.04.2004;województwo podlaskie;2004;17
Grus grus;20;53.7431858;21.6484672;19.04.2004;województwo warmińsko-mazurskie;2004;17
Grus grus;200;52.5918647;17.2802067;30.04.2004;województwo wielkopolskie;2004;18
Grus grus;1;51.6488091;23.2963371;11.05.2004;województwo lubelskie;2004;20
Grus grus;3;53.5125513;23.1083679;26.05.2004;województwo podlaskie;2004;22
Grus grus;-100;52.7196595;23.8445718;27.05.2004;województwo podlaskie;2004;22
Grus grus;11;53.4862677;22.6266593;15.05.2004;województwo podlaskie;2004;20
Grus grus;1;53.2242269;22.5758529;28.05.2004;województwo podlaskie;2004;22
Grus grus;2;52.9246352;23.8150978;13.05.2004;województwo podlaskie;2004;20
Grus grus;3;52.9246352;23.8150978;14.05.2004;województwo podlaskie;2004;20
Grus grus;2;53.2853705;22.549417;15.05.2004;województwo podlaskie;2004;20
Grus grus;20;53.3875655;22.5732565;10.05.2004;województwo podlaskie;2004;20
Grus grus;-100;52.7196595;23.8445718;27.05.2004;województwo podlaskie;2004;22
Grus grus;-100;53.5930818;22.8638167;24.05.2004;województwo podlaskie;2004;22
Grus grus;3;53.5125513;23.1083679;26.05.2004;województwo podlaskie;2004;22
Grus grus;5;53.3875655;22.5732565;12.05.2004;województwo podlaskie;2004;20
Grus grus;-100;52.7196595;23.8445718;27.05.2004;województwo podlaskie;2004;22
Grus grus;3;53.5125513;23.1083679;26.05.2004;województwo podlaskie;2004;22
Grus grus;82;53.3163646;22.4655175;15.05.2004;województwo podlaskie;2004;20
Grus grus;28;53.3595053;22.465127;09.05.2004;województwo podlaskie;2004;19
Grus grus;5;51.1467352;23.657944;12.06.2004;województwo lubelskie;2004;24
Grus grus;4;53.2916672;17.0581265;30.07.2004;województwo wielkopolskie;2004;31
Grus grus;6;51.5623238;15.7832692;02.08.2004;województwo dolnośląskie;2004;32
Grus grus;2;52.2926944;17.119545;08.08.2004;województwo wielkopolskie;2004;32
Grus grus;1;52.178166;16.848224;14.08.2004;województwo wielkopolskie;2004;33
Grus grus;29;51.8051136;18.6848559;25.09.2004;województwo łódzkie;2004;39
Grus grus;-100;52.585206;21.131553;10.10.2004;województwo mazowieckie;2004;41
Grus grus;2;52.3108456;17.050401;23.01.2005;województwo wielkopolskie;2005;3
Grus grus;1;53.1110681;23.2186174;25.03.2005;województwo podlaskie;2005;12
Grus grus;1;50.6553467;18.46134;17.04.2005;województwo opolskie;2005;15
Grus grus;2;52.7990425;23.8266541;30.04.2005;województwo podlaskie;2005;17
Grus grus;1;53.8959095;14.492286;19.04.2005;województwo zachodniopomorskie;2005;16
Grus grus;1;53.8959095;14.492286;19.04.2005;województwo zachodniopomorskie;2005;16
Grus grus;1;51.1550163;23.5185957;09.05.2005;województwo lubelskie;2005;19
Grus grus;3;51.6105284;22.7959228;10.05.2005;województwo lubelskie;2005;19
Grus grus;-100;50.0159704;19.4024121;04.05.2005;województwo małopolskie;2005;18
Grus grus;2;52.194;22.292;13.05.2005;województwo mazowieckie;2005;19
Grus grus;5;53.5880216;22.7804947;17.05.2005;województwo podlaskie;2005;20
Grus grus;5;53.5880216;22.7804947;16.05.2005;województwo podlaskie;2005;20
Grus grus;8;53.3595053;22.465127;13.05.2005;województwo podlaskie;2005;19
Grus grus;5;52.9246352;23.8150978;01.05.2005;województwo podlaskie;2005;17
Grus grus;1;53.4745143;22.6532936;18.05.2005;województwo podlaskie;2005;20
Grus grus;3;52.9246352;23.8150978;10.05.2005;województwo podlaskie;2005;19
Grus grus;2;53.5880216;22.7804947;18.05.2005;województwo podlaskie;2005;20
Grus grus;2;53.3706905;22.5586028;14.05.2005;województwo podlaskie;2005;19
Grus grus;2;53.0767431;22.8202257;15.05.2005;województwo podlaskie;2005;19
Grus grus;1;53.207729;22.7743578;15.05.2005;województwo podlaskie;2005;19
Grus grus;3;53.4862677;22.6266593;13.05.2005;województwo podlaskie;2005;19
Grus grus;40;53.3163646;22.4655175;14.05.2005;województwo podlaskie;2005;19
Grus grus;5;53.3875655;22.5732565;12.05.2005;województwo podlaskie;2005;19
Grus grus;5;53.5880216;22.7804947;15.05.2005;województwo podlaskie;2005;19
Grus grus;3;53.3706905;22.5586028;13.05.2005;województwo podlaskie;2005;19
Grus grus;1;52.6934834;23.8884659;09.05.2005;województwo podlaskie;2005;19
Grus grus;8;52.9246352;23.8150978;11.05.2005;województwo podlaskie;2005;19
Grus grus;22;53.5880216;22.7804947;14.05.2005;województwo podlaskie;2005;19
Grus grus;1;50.0531493;19.952602;06.06.2005;województwo małopolskie;2005;23
Grus grus;-100;53.3070059;22.5611329;29.06.2005;województwo podlaskie;2005;26
Grus grus;15;53.4909064;22.71195;30.06.2005;województwo podlaskie;2005;26
Grus grus;1;52.6008772;16.7517042;12.06.2005;województwo wielkopolskie;2005;23
Grus grus;10;51.349859;23.323505;13.07.2005;województwo lubelskie;2005;28
Grus grus;30;53.2982292;22.5318947;26.07.2005;województwo podlaskie;2005;30
Grus grus;20;53.2982292;22.5318947;25.07.2005;województwo podlaskie;2005;30
Grus grus;2;53.125556;22.4181604;24.07.2005;województwo podlaskie;2005;29
Grus grus;2;52.4510853;17.2087916;03.07.2005;województwo wielkopolskie;2005;26
Grus grus;-100;52.6235115;15.8394697;08.07.2005;województwo wielkopolskie;2005;27
Grus grus;3;53.4946073;22.7291787;10.08.2005;województwo podlaskie;2005;32
Grus grus;-100;52.178166;16.848224;21.08.2005;województwo wielkopolskie;2005;33
Grus grus;2;52.178166;16.848224;11.09.2005;województwo wielkopolskie;2005;36
Grus grus;100;50.0077096;19.9715359;07.10.2005;województwo małopolskie;2005;40
