SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Ciconia ciconia;6;54.3254127;17.794443;04.08.1993;województwo pomorskie;1993;31
Ciconia ciconia;5;54.3254127;17.794443;08.08.1993;województwo pomorskie;1993;31
Ciconia ciconia;6;54.3254127;17.794443;13.08.1993;województwo pomorskie;1993;32
Ciconia ciconia;1;54.3448926;18.0922247;01.08.1993;województwo pomorskie;1993;30
Ciconia ciconia;2;54.3413379;17.929426;14.08.1993;województwo pomorskie;1993;32
Ciconia ciconia;5;54.3254127;17.794443;10.08.1993;województwo pomorskie;1993;32
Ciconia ciconia;3;54.4978107;18.5097085;27.08.1993;województwo pomorskie;1993;34
Ciconia ciconia;4;54.3128639;17.7816893;12.08.1993;województwo pomorskie;1993;32
Ciconia ciconia;4;54.3372276;17.8490313;11.08.1993;województwo pomorskie;1993;32
Ciconia ciconia;5;54.3254127;17.794443;02.08.1993;województwo pomorskie;1993;31
Ciconia ciconia;-100;54.5757683;18.5397922;25.09.1993;województwo pomorskie;1993;38
Ciconia ciconia;1;52.3353;14.8096;27.03.1994;województwo lubuskie;1994;12
Ciconia ciconia;2;51.168219;22.7326171;01.04.1994;województwo lubelskie;1994;13
Ciconia ciconia;3;51.716031;22.624913;30.04.1994;województwo lubelskie;1994;17
Ciconia ciconia;1;51.179571;22.52971;08.04.1994;województwo lubelskie;1994;14
Ciconia ciconia;1;51.168219;22.7326171;10.04.1994;województwo lubelskie;1994;14
Ciconia ciconia;-100;51.2702327;22.6142575;26.05.1994;województwo lubelskie;1994;21
Ciconia ciconia;2;50.1342183;19.4461483;13.05.1994;województwo małopolskie;1994;19
Ciconia ciconia;-100;53.5880216;22.7804947;31.05.1994;województwo podlaskie;1994;22
Ciconia ciconia;4;52.7008038;23.8633215;25.05.1994;województwo podlaskie;1994;21
Ciconia ciconia;-100;52.7707855;23.8556099;29.05.1994;województwo podlaskie;1994;21
Ciconia ciconia;-100;53.5880216;22.7804947;31.05.1994;województwo podlaskie;1994;22
Ciconia ciconia;-100;52.7707855;23.8556099;29.05.1994;województwo podlaskie;1994;21
Ciconia ciconia;-100;53.3751365;22.5137329;18.06.1994;województwo podlaskie;1994;24
Ciconia ciconia;-100;53.3751365;22.5137329;17.06.1994;województwo podlaskie;1994;24
Ciconia ciconia;-100;53.3751365;22.5137329;19.06.1994;województwo podlaskie;1994;24
Ciconia ciconia;4;53.7133241;21.3705223;15.06.1994;województwo warmińsko-mazurskie;1994;24
Ciconia ciconia;-100;51.5134432;16.9934893;10.07.1994;województwo dolnośląskie;1994;27
Ciconia ciconia;4;51.5600235;22.3648983;10.07.1994;województwo lubelskie;1994;27
Ciconia ciconia;10;53.6496237;22.746377;28.07.1994;województwo podlaskie;1994;30
Ciconia ciconia;-100;52.7039289;23.8462114;14.07.1994;województwo podlaskie;1994;28
Ciconia ciconia;-100;53.2753619;22.4570833;27.07.1994;województwo podlaskie;1994;30
Ciconia ciconia;6;49.0595652;22.8470647;21.07.1994;województwo podkarpackie;1994;29
Ciconia ciconia;1;50.0047016;19.4818765;13.09.1994;województwo małopolskie;1994;37
Ciconia ciconia;-100;53.7070841;21.3925998;01.09.1994;województwo warmińsko-mazurskie;1994;35
Ciconia ciconia;1;51.1904302;22.7658738;26.03.1995;województwo lubelskie;1995;12
Ciconia ciconia;27;51.168219;22.7326171;14.04.1995;województwo lubelskie;1995;15
Ciconia ciconia;2;51.168219;22.7326171;22.04.1995;województwo lubelskie;1995;16
Ciconia ciconia;7;51.1858082;22.8005665;02.04.1995;województwo lubelskie;1995;13
Ciconia ciconia;-100;50.0159704;19.4024121;23.04.1995;województwo małopolskie;1995;16
Ciconia ciconia;-100;52.2469143;21.010395;10.04.1995;województwo mazowieckie;1995;15
Ciconia ciconia;6;52.5457138;21.203449;13.05.1995;województwo mazowieckie;1995;19
Ciconia ciconia;2;52.9401557;23.7570763;19.05.1995;województwo podlaskie;1995;20
Ciconia ciconia;10;52.9401557;23.7570763;17.05.1995;województwo podlaskie;1995;20
Ciconia ciconia;2;52.9169732;23.5210075;20.05.1995;województwo podlaskie;1995;20
Ciconia ciconia;2;52.7707855;23.8556099;15.05.1995;województwo podlaskie;1995;20
Ciconia ciconia;-100;52.7990425;23.8266541;18.05.1995;województwo podlaskie;1995;20
Ciconia ciconia;1;52.9401557;23.7570763;16.05.1995;województwo podlaskie;1995;20
Ciconia ciconia;-100;52.9401557;23.7570763;14.05.1995;województwo podlaskie;1995;19
Ciconia ciconia;2;52.4002718;20.6403923;15.06.1995;województwo mazowieckie;1995;24
Ciconia ciconia;8;52.721322;23.8623047;18.06.1995;województwo podlaskie;1995;24
Ciconia ciconia;2;52.3219;15.271;07.07.1995;województwo lubuskie;1995;27
Ciconia ciconia;3;49.3964031;21.0224782;27.07.1995;województwo małopolskie;1995;30
Ciconia ciconia;-100;52.543;21.5222;06.07.1995;województwo mazowieckie;1995;27
Ciconia ciconia;20;52.8724;21.9342;04.07.1995;województwo mazowieckie;1995;27
Ciconia ciconia;2;52.9246352;23.8150978;05.07.1995;województwo podlaskie;1995;27
Ciconia ciconia;20;52.7007;23.8677;05.07.1995;województwo podlaskie;1995;27
Ciconia ciconia;-100;54.0879237;23.0155569;02.07.1995;województwo podlaskie;1995;26
Ciconia ciconia;10;52.7082;23.8317;06.07.1995;województwo podlaskie;1995;27
Ciconia ciconia;4;52.4064;16.9252;03.07.1995;województwo wielkopolskie;1995;27
Ciconia ciconia;3;51.0755834;21.801286;18.08.1995;województwo lubelskie;1995;33
Ciconia ciconia;1;51.0755834;21.801286;21.08.1995;województwo lubelskie;1995;34
Ciconia ciconia;7;52.5630472;14.8056221;28.04.1996;województwo lubuskie;1996;17
Ciconia ciconia;45;51.168219;22.7326171;05.04.1996;województwo lubelskie;1996;14
Ciconia ciconia;14;51.168219;22.7326171;06.04.1996;województwo lubelskie;1996;14
Ciconia ciconia;30;52.2393486;21.0353011;28.04.1996;województwo mazowieckie;1996;17
Ciconia ciconia;4;52.7237133;23.8060856;29.04.1996;województwo podlaskie;1996;18
Ciconia ciconia;10;53.3875655;22.5732565;04.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;2;52.9642079;23.7162209;01.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;16;53.4946073;22.7291787;04.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;2;52.7310659;23.7886906;01.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;2;52.9246352;23.8150978;01.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;11;53.3875655;22.5732565;02.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;10;52.684685;23.7867898;01.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;3;53.4043641;22.7971458;04.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;1;53.3875655;22.5732565;03.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;4;52.9246352;23.8150978;02.05.1996;województwo podlaskie;1996;18
Ciconia ciconia;1;54.4077916;18.6308813;04.05.1996;województwo pomorskie;1996;18
Ciconia ciconia;1;54.7570871;17.5451415;14.05.1996;województwo pomorskie;1996;20
Ciconia ciconia;-100;54.0271473;14.8062859;14.05.1996;województwo zachodniopomorskie;1996;20
Ciconia ciconia;1;51.2355019;21.815143;16.06.1996;województwo mazowieckie;1996;24
